Palpitoad,536,536,75,65,55,65,55,69,384,Water,Ground,NU,Swift Swim,Hydration,Water Absorb,17,40,2 HP,134,Blue,null,Neutral,Water 1,null,120,1059860,Lv. 25,536,536,null,null,null,42
Panpour,515,515,50,53,48,53,48,64,316,Water,null,NU,Gluttony,null,Torrent,13.5,40,1 Spe,63,Blue,5120,M (87.5%),Field,null,190,1000000,null,515,515,null,null,null,21
Pansage,511,511,50,53,48,53,48,64,316,Grass,null,NU,Gluttony,null,Overgrow,10.5,40,1 Spe,63,Green,5120,M (87.5%),Field,null,190,1000000,null,511,511,null,null,null,17
Pansear,513,513,50,53,48,53,48,64,316,Fire,null,NU,Gluttony,null,Blaze,11,40,1 Spe,63,Red,5120,M (87.5%),Field,null,190,1000000,null,513,513,null,null,null,19
Paras,46,51,35,70,55,45,55,25,285,Bug,Grass,NU,Effect Spore,Dry Skin,Damp,5.4,20,1 Atk,70,Red,5120,Neutral,Bug,Grass,190,1000000,null,51,46,70,null,null,null
Parasect,47,52,60,95,80,60,80,30,405,Bug,Grass,NU,Effect Spore,Dry Skin,Damp,29.5,60,2 Atk/1 Def,128,Red,null,Neutral,Bug,Grass,75,1000000,Lv. 24,52,47,71,null,null,null
Patrat,504,504,45,55,39,35,39,42,255,Normal,null,NU,Run Away,Keen Eye,Analytic,11.6,40,1 Atk,51,Brown,3840,Neutral,Field,null,255,1000000,null,504,504,null,null,null,10
Pawniard,624,624,45,85,70,40,40,60,340,Dark,Steel,NU,Defiant,Inner Focus,Pressure,10.2,40,1 Atk,68,Red,5120,Neutral,Human-Like,null,120,1000000,null,624,624,null,null,null,130
Pelipper,279,303,60,50,100,85,70,65,430,Water,Flying,NU,Keen Eye,null,Rain Dish,28,60,2 Def,164,Yellow,null,Neutral,Water 1,Flying,45,1000000,Lv. 25,303,279,null,28,120,null
Persian,53,58,65,70,60,65,65,115,440,Normal,null,NU,Limber,Technician,Unnerve,32,60,2 Spe,148,Yellow,null,Neutral,Field,null,90,1000000,Lv. 28,58,53,137,null,null,null
Petilil,548,548,45,35,50,70,50,30,280,Grass,null,NU,Chlorophyll,Own Tempo,Leaf Guard,6.6,20,1 SpA,56,Green,5120,F (100%),Grass,null,190,1000000,null,548,548,null,null,null,54
Phanpy,231,262,90,60,60,40,40,40,330,Ground,null,NU,Pickup,null,Sand Veil,33.5,60,1 HP,124,Blue,5120,Neutral,Field,null,120,1000000,null,262,231,195,165,null,null
Phione,489,489,80,80,80,80,80,80,480,Water,null,NU,Hydration,null,null,3.1,20,1 HP,165,Blue,NONE,None,-,null,30,1250000,N,489,489,null,null,null,null
Pichu,172,25,20,40,15,35,35,60,205,Electric,null,NU,Static,null,Lightningrod,2,20,1 Spe,42,Yellow,2560,Neutral,-,null,190,1000000,null,25,172,21,155,103,null
Pidgeot,18,18,83,80,75,70,70,91,469,Normal,Flying,NU,Keen Eye,Tangled Feet,Big Pecks,39.5,60,3 Spe,172,Brown,null,Neutral,Flying,null,45,1059860,Lv. 36,18,18,12,null,null,null
Pidgeotto,17,17,63,60,55,50,50,71,349,Normal,Flying,NU,Keen Eye,Tangled Feet,Big Pecks,30,60,2 Spe,113,Brown,null,Neutral,Flying,null,120,1059860,Lv. 18,17,17,11,null,null,null
Pidgey,16,16,40,45,40,35,35,56,251,Normal,Flying,NU,Keen Eye,Tangled Feet,Big Pecks,1.8,20,1 Spe,55,Brown,3840,Neutral,Flying,null,255,1059860,null,16,16,10,null,null,null
Pidove,519,519,50,55,50,36,30,43,264,Normal,Flying,NU,Big Pecks,Super Luck,Rivalry,2.1,20,1 Atk,53,Gray,3840,Neutral,Flying,null,255,1059860,null,519,519,null,null,null,25
Pignite,499,499,90,93,55,70,55,55,418,Fire,Fighting,NU,Blaze,null,Thick Fat,55.5,80,2 Atk,146,Red,null,M (87.5%),Field,null,45,1059860,Lv. 17,499,499,null,null,null,5
Pikachu,25,26,35,55,30,50,40,90,300,Electric,null,NU,Static,null,Lightningrod,6,20,2 Spe,82,Yellow,null,Neutral,Field,Fairy,190,1000000,Friendship,26,25,22,156,104,null
Piloswine,221,251,100,100,80,60,60,50,450,Ice,Ground,NU,Oblivious,Snow Cloak,Thick Fat,55.8,80,1 HP/1 Atk,160,Brown,null,Neutral,Field,null,75,1250000,Lv. 33,251,221,192,null,204,null
Pineco,204,234,50,65,90,35,35,15,290,Bug,null,NU,Sturdy,null,Overcoat,7.2,20,1 Def,60,Gray,5120,Neutral,Bug,null,190,1000000,null,234,204,93,null,null,null
Pinsir,127,151,65,125,100,55,70,85,500,Bug,null,NU,Hyper Cutter,Mold Breaker,Moxie,55,80,2 Atk,200,Brown,6400,Neutral,Bug,null,45,1250000,N,151,127,112,167,null,null
Piplup,393,422,53,51,53,61,56,40,314,Water,null,NU,Torrent,null,Defiant,5.2,20,1 SpA,66,Blue,5120,M (87.5%),Water 1,Field,45,1059860,null,422,393,null,null,7,null
Plusle,311,336,60,50,40,85,75,95,405,Electric,null,NU,Plus,null,null,4.2,20,1 Spe,120,Yellow,5120,Neutral,Fairy,null,200,1000000,N,336,311,null,80,null,null
Politoed,186,68,90,75,75,90,100,70,500,Water,null,OU,Water Absorb,Damp,Drizzle,33.9,60,3 SpD,185,Green,null,Neutral,Water 1,null,45,1059860,Trade h/ Kings Rock,68,186,75,null,null,null
Poliwag,60,65,40,50,40,40,40,90,300,Water,null,NU,Water Absorb,Damp,Swift Swim,12.4,40,1 Spe,77,Blue,5120,Neutral,Water 1,null,255,1059860,null,65,60,72,null,null,null
Poliwhirl,61,66,65,65,65,50,50,90,385,Water,null,NU,Water Absorb,Damp,Swift Swim,20,40,2 Spe,131,Blue,null,Neutral,Water 1,null,120,1059860,Lv. 25,66,61,73,null,null,null
Poliwrath,62,67,90,85,95,70,90,70,500,Water,Fighting,RU,Water Absorb,Damp,Swift Swim,54,80,3 Def,185,Blue,null,Neutral,Water 1,null,45,1059860,Water Stone,67,62,74,null,null,null
Ponyta,77,83,50,85,55,65,65,90,410,Fire,null,NU,Run Away,Flash Fire,Flame Body,30,60,1 Spe,152,Yellow,5120,Neutral,Field,null,190,1000000,null,83,77,201,null,77,null
Poochyena,261,285,35,55,35,30,30,35,220,Dark,null,NU,Run Away,Quick Feet,Rattled,13.6,40,1 Atk,55,Gray,3840,Neutral,Field,null,255,1000000,null,285,261,null,10,null,null
Porygon,137,165,65,60,70,85,75,40,395,Normal,null,NU,Trace,Download,Analytic,36.5,60,1 SpA,130,Pink,5120,None,Mineral,null,45,1000000,null,165,137,215,null,192,null
Porygon_Z,474,167,85,80,70,135,75,90,535,Normal,null,RU,Adaptability,Download,Analytic,34,60,3 SpA,185,Red,null,None,Mineral,null,30,1000000,Trade w/ Dubious Disc,167,474,null,null,194,null
Porygon2,233,166,85,80,90,105,95,60,515,Normal,null,OU,Trace,Download,Analytic,32.5,60,2 SpA,180,Red,null,None,Mineral,null,45,1000000,Trade w/ Up-Grade,166,233,216,null,193,null
Primeape,57,62,65,105,60,60,70,95,455,Fighting,null,RU,Vital Spirit,Anger Point,Defiant,32,60,2 Atk,149,Brown,null,Neutral,Field,null,75,1000000,Lv. 28,62,57,135,null,null,null
Prinplup,394,423,64,66,68,81,76,50,405,Water,null,NU,Torrent,null,Defiant,23,40,2 SpA,143,Blue,null,M (87.5%),Water 1,Field,45,1059860,Lv. 16,423,394,null,null,8,null
Probopass,476,324,60,55,145,75,150,40,525,Rock,Steel,NU,Sturdy,Magnet Pull,Sand Force,340,120,1 Def/2 SpD,198,Gray,null,Neutral,Mineral,null,60,1000000,Level a/ Mt. Coronet,324,476,null,null,156,null
Psyduck,54,59,50,52,48,65,50,55,320,Water,null,NU,Damp,Cloud Nine,Swift Swim,19.6,40,1 SpA,80,Yellow,5120,Neutral,Water 1,Field,190,1000000,null,59,54,138,158,43,null
Pupitar,247,271,70,84,70,65,70,51,410,Rock,Ground,NU,Shed Skin,null,null,152,100,2 Atk,144,Gray,null,Neutral,Monster,null,45,1250000,Lv. 30,271,247,245,null,null,null
Purrloin,509,509,41,50,37,50,37,66,281,Dark,null,NU,Limber,Unburden,Prankster,10.1,40,1 Spe,56,Purple,5120,Neutral,Field,null,255,1000000,null,509,509,null,null,null,15
Purugly,432,456,71,82,64,64,59,112,452,Normal,null,NU,Thick Fat,Own Tempo,Defiant,43.8,60,2 Spe,183,Gray,null,F (75%),Field,null,75,800000,Lv. 38,456,432,null,null,77,null
Quagsire,195,225,95,85,85,65,65,35,430,Water,Ground,RU,Damp,Water Absorb,Unaware,75,80,2 HP,137,Blue,null,Neutral,Water 1,Field,90,1000000,Lv. 20,225,195,57,null,118,null
Quilava,156,187,58,64,58,80,65,80,405,Fire,null,NU,Blaze,null,Flash Fire,19,40,1 SpA/1 Spe,142,Yellow,null,M (87.5%),Field,null,45,1059860,Lv. 14,187,156,5,null,null,null
Qwilfish,211,241,65,95,75,55,55,85,430,Water,Poison,RU,Poison Point,Swift Swim,Intimidate,3.9,20,1 Atk,100,Gray,5120,Neutral,Water 2,null,45,1000000,N,241,211,161,null,null,null
Raichu,26,27,60,90,55,90,80,100,475,Electric,null,NU,Static,null,Lightningrod,30,60,3 Spe,122,Yellow,null,Neutral,Field,Fairy,75,1000000,Thunderstone,27,26,23,157,105,null
Raikou,243,267,90,85,75,115,100,115,580,Electric,null,UU,Pressure,null,Volt Absorb,178,100,1 SpA/2 Spe,216,Yellow,NONE,None,-,null,3,1250000,N,267,243,238,null,null,null
Ralts,280,304,28,25,25,45,35,40,198,Psychic,null,NU,Synchronize,Trace,Telepathy,6.6,20,1 SpA,70,White,5120,Neutral,Amorphous,null,235,1250000,null,304,280,null,29,157,null
Rampardos,409,436,97,165,60,65,50,58,495,Rock,null,NU,Mold Breaker,null,Sheer Force,102.5,100,2 Atk,199,Blue,null,M (87.5%),Monster,null,45,600000,Lv. 30,436,409,null,null,37,null
Rapidash,78,84,65,100,70,80,80,105,500,Fire,null,NU,Run Away,Flash Fire,Flame Body,95,80,1 Spe,192,Yellow,null,Neutral,Field,null,60,1000000,Lv. 40,84,78,202,null,78,null
Raticate,20,20,55,81,60,50,70,97,413,Normal,null,NU,Run Away,Guts,Hustle,18.5,40,2 Spe,116,Brown,null,Neutral,Field,null,127,1000000,Lv. 20,20,20,18,null,null,null
Rattata,19,19,30,56,35,25,35,72,253,Normal,null,NU,Run Away,Guts,Hustle,3.5,20,1 Spe,57,Purple,3840,Neutral,Field,null,255,1000000,null,19,19,17,null,null,null
Rayquaza,384,413,105,150,90,150,90,95,680,Dragon,Flying,Uber,Air Lock,null,null,206.5,120,2 Atk/1 SpA,220,Green,NONE,None,-,null,3,1250000,N,413,384,null,200,null,null
Regice,378,407,80,50,100,100,200,50,580,Ice,null,NU,Clear Body,null,Ice Body,175,100,3 SpD,216,Blue,NONE,None,-,null,3,1250000,N,407,378,null,194,null,null
Regigigas,486,486,110,160,110,80,110,100,670,Normal,null,NU,Slow Start,null,null,420,120,3 Atk,220,White,NONE,None,-,null,3,1250000,N,486,486,null,null,null,null
Regirock,377,406,80,100,200,50,100,50,580,Rock,null,NU,Clear Body,null,Sturdy,230,120,3 Def,217,Brown,NONE,None,-,null,3,1250000,N,406,377,null,193,null,null
Registeel,379,408,80,75,150,75,150,50,580,Steel,null,UU,Clear Body,null,Light Metal,205,120,2 Def/1 SpD,215,Gray,NONE,None,-,null,3,1250000,N,408,379,null,195,null,null
Relicanth,369,398,100,90,130,45,65,55,485,Water,Rock,NU,Swift Swim,Rock Head,Sturdy,23.4,40,1 HP/1 Def,198,Gray,10240,M (87.5%),Water 1,Water 2,25,1250000,N,398,369,null,179,null,null
Remoraid,223,254,35,65,35,65,35,65,300,Water,null,NU,Hustle,Sniper,Moody,12,40,1 SpA,78,Gray,5120,Neutral,Water 1,Water 2,190,1000000,null,254,223,172,null,132,null
Reshiram,643,643,100,120,100,150,120,90,680,Dragon,Fire,Uber,Turboblaze,null,null,330,120,3 SpA,306,White,NONE,None,-,null,45,1250000,N,643,643,null,null,null,149
Reuniclus,579,579,110,65,75,125,85,30,490,Psychic,null,OU,Overcoat,Magic Guard,Regenerator,20.1,40,3 SpA,221,Green,null,Neutral,Amorphous,null,50,1059860,Lv. 41,579,579,null,null,null,85
Rhydon,112,124,105,130,120,45,45,40,485,Ground,Rock,NU,Lightningrod,Rock Head,Reckless,120,100,2 Atk,204,Gray,null,Neutral,Monster,Field,60,1250000,Lv. 42,124,112,207,170,187,null
Rhyhorn,111,123,80,85,95,30,30,25,345,Ground,Rock,NU,Lightningrod,Rock Head,Reckless,115,100,1 Def,135,Gray,5120,Neutral,Monster,Field,120,1250000,null,123,111,206,169,186,null
Rhyperior,464,125,115,140,130,55,55,40,535,Ground,Rock,RU,Lightningrod,Solid Rock,Reckless,282.8,120,3 Atk,217,Gray,null,Neutral,Monster,Field,30,1250000,Trade h/ Protector,125,464,null,null,188,null
Riolu,447,466,40,70,40,35,40,60,285,Fighting,null,NU,Steadfast,Inner Focus,Prankster,20.2,40,1 Atk,72,Blue,6400,M (87.5%),-,null,75,1059860,null,466,447,null,null,115,null
Roggenrola,524,524,55,75,85,25,25,15,280,Rock,null,NU,Sturdy,null,Sand Force,18,40,1 Def,56,Blue,3840,Neutral,Mineral,null,255,1059860,null,524,524,null,null,null,30
Roselia,315,341,50,60,45,100,80,65,400,Grass,Poison,NU,Natural Cure,Poison Point,Leaf Guard,2,20,2 SpA,152,Green,5120,Neutral,Fairy,Grass,150,1059860,Morn/Day Friendship,341,315,null,94,26,null
Roserade,407,342,60,70,55,125,105,90,505,Grass,Poison,UU,Natural Cure,Poison Point,Technician,14.5,40,3 SpA,204,Green,null,Neutral,Fairy,Grass,75,1059860,Shiny Stone,342,407,null,null,27,null
Rotom,479,479,50,50,77,95,77,91,440,Electric,Ghost,NU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,5120,None,Amorphous,null,45,1000000,N,479,479,null,null,152,null
Rotom_Cut,479.5,479.5,50,65,107,105,107,86,520,Electric,Grass,RU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,null,None,Amorphous,null,45,1000000,N,479.5,479.5,null,null,152.5,null
Rotom_Frost,479.3,479.3,50,65,107,105,107,86,520,Electric,Ice,NU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,null,None,Amorphous,null,45,1000000,N,479.3,479.3,null,null,152.3,null
Rotom_Heat,479.1,479.1,50,65,107,105,107,86,520,Electric,Fire,UU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,null,None,Amorphous,null,45,1000000,N,479.1,479.1,null,null,152.1,null
Rotom_Spin,479.4,479.4,50,65,107,105,107,86,520,Electric,Flying,NU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,null,None,Amorphous,null,45,1000000,N,479.4,479.4,null,null,152.4,null
Rotom_Wash,479.2,479.2,50,65,107,105,107,86,520,Electric,Water,OU,Levitate,null,null,0.3,20,1 SpA/1 Spe,132,Red,null,None,Amorphous,null,45,1000000,N,479.2,479.2,null,null,152.2,null
Rufflet,627,627,70,83,50,37,50,60,350,Normal,Flying,NU,Keen Eye,Sheer Force,Hustle,10.5,40,1 Atk,70,White,5120,M (100%),Flying,null,190,1250000,null,627,627,null,null,null,133
Sableye,302,327,50,75,75,65,65,50,380,Dark,Ghost,NU,Keen Eye,Stall,Prankster,11,40,1 Atk/1 Def,98,Purple,6400,Neutral,Human-Like,null,45,1059860,N,327,302,null,68,null,null
Salamence,373,402,95,135,80,110,80,100,600,Dragon,Flying,OU,Intimidate,null,Moxie,102.6,100,3 Atk,218,Blue,null,Neutral,Dragon,null,45,1250000,Lv. 50,402,373,null,189,null,null
Samurott,503,503,95,100,85,108,70,70,528,Water,null,NU,Torrent,null,Shell Armor,94.6,80,3 SpA,238,Blue,null,M (87.5%),Field,null,45,1059860,Lv. 36,503,503,null,null,null,9
Sandile,551,551,50,72,35,35,35,65,292,Ground,Dark,NU,Intimidate,Moxie,Anger Point,15.2,40,1 Atk,58,Brown,5120,Neutral,Field,null,180,1059860,null,551,551,null,null,null,57
Sandshrew,27,28,50,75,85,20,30,40,300,Ground,null,NU,Sand Veil,null,Sand Rush,12,40,1 Def,93,Yellow,5120,Neutral,Field,null,255,1000000,null,28,27,48,112,null,null
Sandslash,28,29,75,100,110,45,55,65,450,Ground,null,NU,Sand Veil,null,Sand Rush,29.5,60,2 Def,163,Yellow,null,Neutral,Field,null,90,1000000,Lv. 22,29,28,49,113,null,null
Sawk,539,539,75,125,75,30,75,85,465,Fighting,null,NU,Sturdy,Inner Focus,Mold Breaker,51,80,2 Atk,163,Blue,5120,M (100%),Human-Like,null,45,1000000,null,539,539,null,null,null,45
Sawsbuck,586,586,80,100,70,60,70,95,475,Normal,Grass,UU,Chlorophyll,Sap Sipper,Serene Grace,92.5,80,2 Atk,166,Brown,null,Neutral,Field,null,75,1000000,Lv. 34,586,586,null,null,null,92
Sceptile,254,278,70,85,65,105,85,120,530,Grass,null,RU,Overgrow,null,Unburden,52.2,80,3 Spe,208,Green,null,M (87.5%),Monster,Dragon,45,1059860,Lv. 36,278,254,null,3,null,null
Scizor,212,142,70,130,100,55,80,65,500,Bug,Steel,OU,Swarm,Technician,Light Metal,118,100,2 Atk,200,Red,null,Neutral,Bug,null,25,1000000,Trade h/ Metal Coat,142,212,111,null,196,null
Scolipede,545,545,60,90,89,55,69,112,475,Bug,Poison,RU,Poison Point,Swarm,Quick Feet,200.5,120,3 Spe,214,Red,null,Neutral,Bug,null,45,1059860,Lv. 30,545,545,null,null,null,51
Scrafty,560,560,65,90,115,45,115,58,488,Dark,Fighting,OU,Shed Skin,Moxie,Intimidate,30,60,1 Def/1 SpD,171,Red,null,Neutral,Field,Dragon,90,1000000,null,560,560,null,null,null,66
Scraggy,559,559,50,75,70,35,70,48,348,Dark,Fighting,NU,Shed Skin,Moxie,Intimidate,11.8,40,1 Atk,70,Yellow,3840,Neutral,Field,Dragon,180,1000000,null,559,559,null,null,null,65
Scyther,123,141,70,110,80,55,80,105,500,Bug,Flying,RU,Swarm,Technician,Steadfast,56,80,1 Atk,187,Green,6400,Neutral,Bug,null,45,1000000,null,141,123,110,null,195,null
Seadra,117,133,55,65,95,95,45,85,440,Water,null,NU,Poison Point,Sniper,Damp,25,40,1 Def/1 SpA,155,Blue,null,Neutral,Water 1,Dragon,75,1000000,Lv. 32,133,117,187,185,null,null
Seaking,119,136,80,92,65,65,80,68,450,Water,null,NU,Swift Swim,Water Veil,Lightningrod,39,60,2 Atk,170,Red,null,Neutral,Water 2,null,60,1000000,Lv. 33,136,119,79,51,79,null
Sealeo,364,393,90,60,70,75,70,45,410,Ice,Water,NU,Thick Fat,Ice Body,Oblivious,87.6,80,2 HP,128,Blue,null,Neutral,Water 1,Field,120,1059860,Lv. 32,393,364,null,174,null,null
Seedot,273,297,40,40,50,30,30,30,220,Grass,null,NU,Chlorophyll,Early Bird,Pickpocket,4,20,1 Def,74,Brown,3840,Neutral,Field,Grass,255,1059860,null,297,273,null,22,null,null
Seel,86,94,65,45,55,45,70,45,325,Water,null,NU,Thick Fat,Hydration,Ice Body,90,80,1 SpD,100,White,5120,Neutral,Water 1,Field,190,1000000,null,94,86,176,null,null,null
Seismitoad,537,537,105,85,75,85,75,74,499,Water,Ground,NU,Swift Swim,Poison Touch,Water Absorb,62,80,3 HP,225,Blue,null,Neutral,Water 1,null,45,1059860,Lv. 36,537,537,null,null,null,43
Sentret,161,192,35,46,34,35,45,20,215,Normal,null,NU,Run Away,Keen Eye,Frisk,6,20,1 Atk,57,Brown,3840,Neutral,Field,null,255,1000000,null,192,161,19,null,null,null
Serperior,497,497,75,75,95,75,95,113,528,Grass,null,NU,Overgrow,null,Contrary,63,80,3 Spe,238,Green,null,M (87.5%),Field,Grass,45,1059860,Lv. 36,497,497,null,null,null,3
Servine,496,496,60,60,75,60,75,83,413,Grass,null,NU,Overgrow,null,Contrary,16,40,2 Spe,145,Green,null,M (87.5%),Field,Grass,45,1059860,Lv. 17,496,496,null,null,null,2
Seviper,336,363,73,100,60,100,60,65,458,Poison,null,NU,Shed Skin,null,Infiltrator,52.5,80,1 Atk/1 SpA,165,Black,5120,Neutral,Field,Dragon,90,1640000,N,363,336,null,124,null,null
Sewaddle,540,540,45,53,70,40,60,42,310,Bug,Grass,NU,Swarm,Chlorophyll,Overcoat,2.5,20,1 Def,62,Yellow,3840,Neutral,Bug,null,255,1059860,null,540,540,null,null,null,46
Sharpedo,319,346,70,120,40,95,40,95,460,Water,Dark,RU,Rough Skin,null,Speed Boost,88.8,80,2 Atk,175,Blue,null,Neutral,Water 2,null,60,1250000,Lv. 30,346,319,null,98,null,null
Shaymin,492,492,100,100,100,100,100,100,600,Grass,null,UU,Natural Cure,null,null,2.1,20,3 HP,64,Green,NONE,None,-,null,45,1059860,N,492,492,null,null,null,null
Shaymin_S,492.1,492.1,100,103,75,120,75,127,600,Grass,Flying,Uber,Serene Grace,null,null,5.2,20,3 HP,64,Green,NONE,None,-,null,45,1059860,N,492.1,492.1,null,null,null,null
Shelgon,372,401,65,95,100,60,50,50,420,Dragon,null,NU,Rock Head,null,Overcoat,110.5,100,2 Def,144,White,null,Neutral,Dragon,null,45,1250000,Lv. 30,401,372,null,188,null,null
Shellder,90,98,30,65,100,45,25,40,305,Water,null,NU,Shell Armor,Skill Link,Overcoat,4,20,1 Def,97,Purple,5120,Neutral,Water 3,null,190,1250000,null,98,90,169,null,null,null
Shellos,422,449,76,48,48,57,62,34,325,Water,null,NU,Sticky Hold,Storm Drain,Sand Force,6.3,20,1 HP,73,Purple,5120,Neutral,Water 1,Amorphous,190,1000000,null,449,422,null,null,60,null
Shelmet,616,616,50,40,85,40,65,25,305,Bug,null,NU,Hydration,Shell Armor,Overcoat,7.7,20,1 Def,61,Red,3840,Neutral,Bug,null,200,1000000,null,616,616,null,null,null,122
Shieldon,410,437,30,42,118,42,88,30,350,Rock,Steel,NU,Sturdy,null,Soundproof,57,80,1 Def,99,Gray,7680,M (87.5%),Monster,null,45,600000,null,437,410,null,null,38,null
Shiftry,275,299,90,100,60,90,60,80,480,Grass,Dark,NU,Chlorophyll,Early Bird,Pickpocket,59.6,80,3 Atk,181,Brown,null,Neutral,Field,Grass,45,1059860,Leaf Stone,299,275,null,24,null,null
Shinx,403,432,45,65,34,40,34,45,263,Electric,null,NU,Rivalry,Intimidate,Guts,9.5,20,1Atk,60,Blue,5120,Neutral,Field,null,235,1059860,null,432,403,null,null,17,null
Shroomish,285,310,60,40,60,40,60,35,295,Grass,null,NU,Effect Spore,Poison Heal,Quick Feet,4.5,20,1 HP,65,Brown,3840,Neutral,Fairy,Grass,255,1640000,null,310,285,null,34,null,null
Shuckle,213,242,20,10,230,10,230,5,505,Bug,Rock,NU,Sturdy,Gluttony,Contrary,20.5,40,1 Def/1 SpD,80,Yellow,5120,Neutral,Bug,null,190,1059860,N,242,213,166,null,null,null
Shuppet,353,380,44,75,35,63,33,45,295,Ghost,null,NU,Insomnia,Frisk,Cursed Body,2.3,20,1 Atk,97,Black,6400,Neutral,Amorphous,null,225,800000,null,380,353,null,146,null,null
Sigilyph,561,561,72,58,80,103,80,97,490,Psychic,Flying,UU,Wonder Skin,Magic Guard,Tinted Lens,14,40,2 SpA,172,Black,5120,Neutral,Flying,null,45,1000000,null,561,561,null,null,null,67
Silcoon,266,290,50,35,55,25,25,15,205,Bug,null,NU,Shed Skin,null,null,10,20,2 Def,72,White,null,Neutral,Bug,null,120,1000000,Lv. 7,290,266,null,15,49,null
Simipour,516,516,75,98,63,98,63,101,498,Water,null,NU,Gluttony,null,Torrent,29,60,2 Spe,174,Blue,null,M (87.5%),Field,null,75,1000000,Water Stone,516,516,null,null,null,22
Simisage,512,512,75,98,63,98,63,101,498,Grass,null,NU,Gluttony,null,Overgrow,30.5,60,2 Spe,174,Green,null,M (87.5%),Field,null,75,1000000,Leaf Stone,512,512,null,null,null,18
Simisear,514,514,75,98,63,98,63,101,498,Fire,null,NU,Gluttony,null,Blaze,28,60,2 Spe,174,Red,null,M (87.5%),Field,null,75,1000000,Fire Stone,514,514,null,null,null,20
Skarmory,227,259,65,80,140,40,70,70,465,Steel,Flying,OU,Keen Eye,Sturdy,Weak Armor,50.5,80,2 Def,168,Gray,6400,Neutral,Flying,null,25,1250000,N,259,227,198,115,null,null
Skiploom,188,216,55,45,50,45,65,80,340,Grass,Flying,NU,Chlorophyll,Leaf Guard,Infiltrator,1,20,2 Spe,136,Green,null,Neutral,Fairy,Grass,120,1059860,Lv. 18,216,188,68,null,null,null
Skitty,300,325,50,45,45,35,35,50,260,Normal,null,NU,Cute Charm,Normalize,Wonder Skin,11,40,1 Spe,65,Pink,3840,F (75%),Field,Fairy,255,800000,null,325,300,null,61,null,null
Skorupi,451,470,40,50,90,30,55,65,330,Poison,Bug,NU,Battle Armor,Sniper,Keen Eye,12,40,1 Def,114,Purple,5120,Neutral,Bug,Water 3,120,1250000,null,470,451,null,null,127,null
Skuntank,435,458,103,93,67,71,61,84,479,Poison,Dark,NU,Stench,Aftermath,Keen Eye,38,60,2 HP,209,Purple,null,Neutral,Field,null,60,1000000,Lv. 34,458,435,null,null,85,null
Slaking,289,314,150,160,100,95,65,100,670,Normal,null,NU,Truant,null,null,130.5,100,3 HP,210,Brown,null,Neutral,Field,null,45,1250000,Lv. 36,314,289,null,38,null,null
Slakoth,287,312,60,60,60,35,35,30,280,Normal,null,NU,Truant,null,null,24,40,1 HP,83,Brown,3840,Neutral,Field,null,255,1250000,null,312,287,null,36,null,null
Slowbro,80,86,95,75,110,100,80,30,490,Water,Psychic,UU,Oblivious,Own Tempo,Regenerator,78.5,80,2 Def,164,Pink,null,Neutral,Monster,Water 1,75,1000000,Lv. 37,86,80,81,null,null,null
Slowking,199,87,95,75,80,100,110,30,490,Water,Psychic,NU,Oblivious,Own Tempo,Regenerator,79.5,80,3 SpD,164,Pink,null,Neutral,Monster,Water 1,70,1000000,Trade h/ Kings Rock,87,199,82,null,null,null
Slowpoke,79,85,90,65,65,40,40,15,315,Water,Psychic,NU,Oblivious,Own Tempo,Regenerator,36,60,1 HP,99,Pink,5120,Neutral,Monster,Water 1,190,1000000,null,85,79,80,null,null,null
Slugma,218,248,40,40,40,70,40,20,250,Fire,null,NU,Magma Armor,Flame Body,Weak Armor,35,60,1 SpA,78,Red,5120,Neutral,Amorphous,null,190,1000000,null,248,218,211,103,null,null
Smeargle,235,265,55,20,35,20,45,75,250,Normal,null,NU,Own Tempo,Technician,Moody,58,80,1 Spe,106,White,5120,Neutral,Field,null,45,800000,N,265,235,157,null,null,null
Smoochum,238,143,45,30,15,85,65,65,305,Ice,Psychic,NU,Oblivious,Forewarn,Hydration,6,20,1 SpA,87,Pink,6400,F (100%),-,null,45,1000000,null,143,238,152,null,null,null
Sneasel,215,244,55,95,55,35,75,115,430,Dark,Ice,NU,Inner Focus,Keen Eye,Pickpocket,28,60,1 Spe,132,Black,5120,Neutral,Field,null,60,1059860,null,244,215,213,null,144,null
Snivy,495,495,45,45,55,45,55,63,308,Grass,null,NU,Overgrow,null,Contrary,8.1,40,1 Spe,28,Green,5120,M (87.5%),Field,Grass,45,1059860,null,495,495,null,null,null,1
Snorlax,143,174,160,110,65,65,110,30,540,Normal,null,UU,Immunity,Thick Fat,Gluttony,460,120,2 HP,154,Black,10240,M (87.5%),Monster,null,25,1250000,Friendship,174,143,225,null,113,null
Snorunt,361,389,50,50,50,50,50,50,300,Ice,null,NU,Inner Focus,Ice Body,Moody,16.8,40,1 HP,74,Gray,5120,Neutral,Fairy,Mineral,190,1000000,null,389,361,null,171,206,null
